"id";"name";"year";"elecons";"allowances";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes";"detect"
"023015963000";"Powiat m. Leszno";"2014";655.9;11914;2084;100;84;60.8;5.4;64616;572;770;25;78.4
"023015963000";"Powiat m. Leszno";"2015";651.2;10543;1921;100;82.6;63;4.6;64559;579;809;28;79.8
"023015963000";"Powiat m. Leszno";"2016";658.5;9211;1705;100;79.4;65.3;4;64159;568;760;22;76.2
"023015963000";"Powiat m. Leszno";"2017";692.3;8472;1551;100;82.7;67.7;3.4;64197;733;764;31;74.5
"023015963000";"Powiat m. Leszno";"2018";701.9;7732;1296;100;84.5;69.7;3.1;63952;385;621;16;73
"023015963000";"Powiat m. Leszno";"2019";702.7;7156;1495;100;82.4;71.6;2.8;63505;523;610;22;67.5
"023015963000";"Powiat m. Leszno";"2020";728;6631;1862;100;87.3;0;3.2;62057;965;605;17;75.2
"023015963000";"Powiat m. Leszno";"2021";727.7;6462;1649;100;83.3;0;2.5;61396;799;937;17;80.7
"023015963000";"Powiat m. Leszno";"2022";714;6451;1729;100;87;0;2.5;60642;625;628;14;84.6
"023016001000";"Powiat chodzieski";"2013";696.9;7232;1045;56.21;83.2;56.9;10.3;47639;133;407;18;81.7
"023016001000";"Powiat chodzieski";"2014";689.6;6989;1011;55.99;82.5;58.7;8.5;47622;147;326;27;86.7
"023016001000";"Powiat chodzieski";"2015";685.8;6439;734;55.85;84;60.3;7;47534;113;309;15;77.7
"023016001000";"Powiat chodzieski";"2016";702.7;5830;701;55.66;82.3;61.2;6.6;47415;87;213;25;84.8
"023016001000";"Powiat chodzieski";"2017";737.1;5024;721;55.32;82;62.7;5.1;47341;191;291;16;84.6
"023016001000";"Powiat chodzieski";"2018";740.1;4524;880;54.89;84.4;64.1;4.6;47229;64;281;11;91
"023016001000";"Powiat chodzieski";"2019";749.5;3914;812;54.52;84;65.2;4.9;47055;95;268;11;87.5
"023016001000";"Powiat chodzieski";"2020";779.5;3579;1002;54.42;82.4;0;5.9;46184;120;291;34;89.3
"023016001000";"Powiat chodzieski";"2021";769.1;3322;792;64.3;83.4;0;5.1;45813;109;282;17;86.9
"023016001000";"Powiat chodzieski";"2022";740.6;3617;1016;64.06;82.7;0;4.9;45476;330;420;23;89.2
"023016002000";"Powiat czarnkowsko-trzcianecki";"2013";697.4;10185;1391;46.31;83.2;57.5;8.4;88081;187;450;39;80.5
"023016002000";"Powiat czarnkowsko-trzcianecki";"2014";692.8;9542;1016;46.14;85.2;58.7;6.9;88045;157;437;37;73.4
"023016002000";"Powiat czarnkowsko-trzcianecki";"2015";699.2;8703;967;46.08;84.5;59.6;4.9;87890;129;383;31;75.6
"023016002000";"Powiat czarnkowsko-trzcianecki";"2016";703.8;7798;1046;45.96;86.2;61;4.2;87885;128;393;37;79.6
"023016002000";"Powiat czarnkowsko-trzcianecki";"2017";742.9;6919;1100;45.93;87.6;62.4;3;87570;123;416;44;81.4
"023016002000";"Powiat czarnkowsko-trzcianecki";"2018";760.4;6301;1166;45.83;88.9;63.6;2.7;87420;165;381;31;85.1
"023016002000";"Powiat czarnkowsko-trzcianecki";"2019";768.6;6087;1214;45.73;87.5;64.6;2.6;86990;164;485;41;82.8
"023016002000";"Powiat czarnkowsko-trzcianecki";"2020";801.3;5188;1139;45.94;88.2;0;3;85319;137;434;29;82.6
"023016002000";"Powiat czarnkowsko-trzcianecki";"2021";804.6;5273;1692;45.75;88.8;0;2.1;84585;605;901;26;83.3
"023016002000";"Powiat czarnkowsko-trzcianecki";"2022";785.8;5810;1426;45.59;86.6;0;2.7;84020;307;518;32;86.8
"023016019000";"Powiat pilski";"2013";669.7;27616;4035;64.7;91.3;55.5;7.6;138218;629;2012;135;73.1
"023016019000";"Powiat pilski";"2014";660.1;27203;2433;64.58;90.8;56.5;6.1;137840;335;1230;85;66
"023016019000";"Powiat pilski";"2015";659.2;23403;2850;64.52;86;57.6;4.8;137570;956;1187;68;63.8
"023016019000";"Powiat pilski";"2016";668.6;19613;2140;64.48;87.9;59.2;4.3;137382;489;1053;69;70.9
"023016019000";"Powiat pilski";"2017";715.5;16938;1944;64.44;88.5;61.3;3.3;137104;277;729;65;76.4
"023016019000";"Powiat pilski";"2018";722.6;14322;2203;64.3;90.7;63.1;2.9;136621;381;910;61;81.2
"023016019000";"Powiat pilski";"2019";722.9;12322;2423;64.28;89.3;65;2.8;136112;472;1031;58;79.1
"023016019000";"Powiat pilski";"2020";750.6;11417;2476;64.66;89.2;0;3.7;132936;493;1175;65;79.1
"023016019000";"Powiat pilski";"2021";738.4;11008;2633;64.49;89.5;0;3.1;131991;703;1125;43;81.1
"023016019000";"Powiat pilski";"2022";710.5;11198;3159;66.47;89.5;0;2.9;131265;1300;1129;65;76.2
"023016028000";"Powiat wągrowiecki";"2013";730.2;10490;1969;46.87;79.3;56.9;11.6;69837;341;737;47;72.3
"023016028000";"Powiat wągrowiecki";"2014";716.7;10283;1530;46.99;78.3;57.6;8.5;69887;427;730;28;76.4
"023016028000";"Powiat wągrowiecki";"2015";719.1;9430;1316;46.98;80.6;58.6;5.7;69900;383;541;21;70.8
"023016028000";"Powiat wągrowiecki";"2016";731.9;7852;1023;47.16;81.3;59.6;4.6;69960;218;301;24;76.4
"023016028000";"Powiat wągrowiecki";"2017";772.2;6912;966;47.31;81.3;61.3;3.5;70212;146;327;20;79.2
"023016028000";"Powiat wągrowiecki";"2018";780.9;6259;1126;47.43;80.9;62.9;3.2;70274;127;326;22;82.9
"023016028000";"Powiat wągrowiecki";"2019";794.4;5594;1108;47.55;80.6;64.4;2.5;70233;242;343;18;81.1
"023016028000";"Powiat wągrowiecki";"2020";835.5;5245;941;48.54;81.3;0;3.3;69243;180;320;24;82.4
"023016028000";"Powiat wągrowiecki";"2021";838;5445;1137;48.49;81.3;0;2.8;69099;231;500;11;79.6
"023016028000";"Powiat wągrowiecki";"2022";819.7;5608;1281;48.38;79.3;0;3.1;69039;513;392;10;82.4
"023016031000";"Powiat złotowski";"2013";653.7;14596;1726;50.07;76.6;55.1;9.8;70001;150;760;44;73.8
"023016031000";"Powiat złotowski";"2014";657.9;15225;1045;49.96;75.4;56;8.8;69998;173;479;28;65.7
"023016031000";"Powiat złotowski";"2015";634.5;13735;935;49.9;75;56.7;7.9;69781;170;446;18;62.1
"023016031000";"Powiat złotowski";"2016";652.4;13200;900;49.87;75.1;58;6.6;69834;98;370;25;70.9
"023016031000";"Powiat złotowski";"2017";695.8;11749;787;49.74;75;59.5;5.9;69780;124;267;20;79.4
"023016031000";"Powiat złotowski";"2018";704.3;10222;912;49.68;73.5;60.7;5.2;69606;94;306;13;83.1
"023016031000";"Powiat złotowski";"2019";708.2;9536;968;49.95;73.8;62.1;4.3;69433;142;331;15;81.3
"023016031000";"Powiat złotowski";"2020";742.4;8906;966;50.44;73.2;0;4.8;68315;157;370;29;81.5
"023016031000";"Powiat złotowski";"2021";741.8;8586;950;50.27;71.7;0;3.8;67956;139;359;27;81.4
"023016031000";"Powiat złotowski";"2022";708.8;10008;926;49.96;74;0;3.9;67589;168;354;20;79
"023016116000";"Powiat obornicki";"2013";724.3;6401;1779;50.3;82.9;55.7;6.8;59101;198;669;27;78.3
"023016116000";"Powiat obornicki";"2014";713.1;6240;1047;50.02;89.8;57.1;5.2;59283;96;482;24;76.5
"023016116000";"Powiat obornicki";"2015";709;5231;1350;49.75;87.2;58.7;4;59501;380;718;19;73.4
"023016116000";"Powiat obornicki";"2016";723.1;4378;905;49.67;90.1;60.2;3.7;59626;154;466;17;66.8
"023016116000";"Powiat obornicki";"2017";770;4344;984;49.32;90.6;61.7;2.3;59726;98;467;13;77.9
"023016116000";"Powiat obornicki";"2018";788.1;3683;1024;48.99;88.1;63.6;2.1;59858;97;330;22;82
"023016116000";"Powiat obornicki";"2019";798.6;3499;1127;48.71;86.5;64.8;1.7;59825;167;451;23;81.2
"023016116000";"Powiat obornicki";"2020";825.1;3404;1004;48.43;87.9;0;2.5;59180;143;324;18;80.5
"023016116000";"Powiat obornicki";"2021";828.4;3519;1087;48.13;87.3;0;2.3;59164;206;377;16;78.5
"023016116000";"Powiat obornicki";"2022";805.5;3632;1220;47.9;86.8;0;2;58988;188;435;20;81.4
"023016121000";"Powiat poznański";"2013";924.4;17453;8105;37.79;90.6;55;3.1;352395;861;4253;152;53.6
"023016121000";"Powiat poznański";"2014";901.5;16912;6303;37.25;87.9;56.4;2.4;358894;825;3867;114;52.2
"023016121000";"Powiat poznański";"2015";897.5;15844;5543;36.67;88.6;58;2;366037;633;3330;105;50.9
"023016121000";"Powiat poznański";"2016";905.8;14629;5226;36.04;89.9;59.9;1.7;373570;683;3173;111;48.1
"023016121000";"Powiat poznański";"2017";969.7;13707;5030;35.36;88.8;61.9;1.4;381630;762;2824;114;48.5
"023016121000";"Powiat poznański";"2018";983.4;12365;5139;34.59;87.7;63.4;1.1;390308;958;2638;97;52.1
"023016121000";"Powiat poznański";"2019";992.5;11306;5620;33.88;89.2;64.8;0.9;399272;927;3118;93;52.5
"023016121000";"Powiat poznański";"2020";963.1;10265;5260;31.68;86.5;0;1.5;429870;778;2849;73;55.5
"023016121000";"Powiat poznański";"2021";944.4;10588;6830;31.05;84.2;0;1.3;436473;1697;4205;99;48.8
"023016121000";"Powiat poznański";"2022";886.9;10913;5743;30.48;85.6;0;0.8;442680;942;3388;96;51.5
"023016124000";"Powiat szamotulski";"2013";813.6;8776;2325;47.87;98.6;56;6.1;89608;246;783;92;80.6
"023016124000";"Powiat szamotulski";"2014";799.6;8220;1521;47.45;95.3;57.2;4.5;89922;264;609;24;66.6
"023016124000";"Powiat szamotulski";"2015";788.3;7674;1832;47.24;95.8;58.5;3.9;90133;389;485;23;79.1
"023016124000";"Powiat szamotulski";"2016";809.1;6880;1447;46.86;97.8;60.3;3.1;90417;271;511;25;72.6
"023016124000";"Powiat szamotulski";"2017";866.3;6039;1501;46.73;99;62.2;2.5;90920;272;464;29;80.1
"023016124000";"Powiat szamotulski";"2018";885.8;5415;1344;46.43;96.8;63.7;2.1;91185;307;578;20;75.6
"023016124000";"Powiat szamotulski";"2019";892.1;4950;1501;46.23;96.5;65.3;1.7;91664;253;542;24;79.9
"023016124000";"Powiat szamotulski";"2020";919.2;4409;1310;45.93;95.5;0;2.5;91723;251;565;20;77.5
"023016124000";"Powiat szamotulski";"2021";913.6;5121;2102;45.57;95.4;0;2.3;91662;341;753;32;83.6
"023016124000";"Powiat szamotulski";"2022";882.5;4589;2193;45.11;94.1;0;2.2;91649;380;907;23;83.3
"023016125000";"Powiat średzki";"2013";784.4;3877;856;39.65;85.4;55.3;9.4;56925;167;425;22;69.9
"023016125000";"Powiat średzki";"2014";777.3;3722;894;39.65;86.6;56.2;7.9;57156;121;418;19;76
"023016125000";"Powiat średzki";"2015";774.4;3168;889;39.6;87.4;57.7;6.9;57429;124;351;23;78.4
"023016125000";"Powiat średzki";"2016";777;2681;835;39.72;88.2;59.3;6.1;57691;190;377;17;72.8
"023016125000";"Powiat średzki";"2017";825.7;2470;699;39.76;90.6;61.1;4.1;58155;115;316;17;74.9
"023016125000";"Powiat średzki";"2018";858.1;1939;1134;39.88;91.8;63.1;3.9;58456;322;469;19;86.8
"023016125000";"Powiat średzki";"2019";868.7;1745;1034;39.92;91.1;65.3;4.3;58879;123;396;7;82.1
"023016125000";"Powiat średzki";"2020";905.8;1758;1702;40.74;90.6;0;4.9;59469;1040;1132;14;80.7
"023016125000";"Powiat średzki";"2021";885.5;1789;1534;40.79;91.2;0;3.7;59714;302;729;9;89.8
"023016125000";"Powiat średzki";"2022";855.6;2041;1154;40.67;90.6;0;4;59847;219;562;12;87.1
"023016126000";"Powiat śremski";"2013";704.3;9578;885;56.8;78.9;55.7;6;60725;82;214;32;91.9
"023016126000";"Powiat śremski";"2014";697.5;9415;907;56.56;77.6;56.9;4.1;60795;202;330;18;87.9
"023016126000";"Powiat śremski";"2015";699.4;8325;716;56.34;78.3;58.7;3.3;60907;192;240;14;84.7
"023016126000";"Powiat śremski";"2016";706.7;7976;1390;56.08;79.5;60.2;2.4;61106;836;256;20;86.9
"023016126000";"Powiat śremski";"2017";748.3;7348;765;55.8;80.4;62.1;1.6;61229;175;287;12;83.4
"023016126000";"Powiat śremski";"2018";766.5;6463;990;55.44;79.9;63.9;1.2;61325;158;280;11;90.4
"023016126000";"Powiat śremski";"2019";778.6;5966;1146;54.9;80.2;65.5;1.2;61425;396;327;20;85.7
"023016126000";"Powiat śremski";"2020";801.2;5458;815;54.1;81.1;0;1.9;61227;163;271;17;91
"023016126000";"Powiat śremski";"2021";791.2;5153;769;53.55;82.2;0;1.4;61129;191;274;9;80.6
"023016126000";"Powiat śremski";"2022";761.4;5297;899;53.03;80.2;0;1.6;61115;192;344;13;86.6
"023016264000";"Powiat m. Poznań";"2013";841.1;61641;29837;100;109.8;58.3;3.9;548028;4257;18758;527;49.5
"023016264000";"Powiat m. Poznań";"2014";810.6;61150;22206;100;108.8;60.7;3;545680;2952;15170;339;42.9
"023016264000";"Powiat m. Poznań";"2015";805.4;61760;19869;100;109.6;63;2.4;542348;4066;13969;304;35.5
"023016264000";"Powiat m. Poznań";"2016";808.3;58562;16614;100;111.2;65.5;2;540372;1704;10754;312;40.5
"023016264000";"Powiat m. Poznań";"2017";899.3;54202;15777;100;111.8;68.1;1.6;538633;3521;9604;335;42.4
"023016264000";"Powiat m. Poznań";"2018";905.9;49744;15804;100;110.8;70.3;1.3;536438;4323;8332;301;47.7
"023016264000";"Powiat m. Poznań";"2019";910.4;46751;13478;100;110.3;72.2;1.2;534813;1735;7895;308;46
"023016264000";"Powiat m. Poznań";"2020";895.7;42690;13748;100;110.5;0;2.1;547777;2977;8277;282;45.2
"023016264000";"Powiat m. Poznań";"2021";886.7;41892;14560;100;111;0;1.7;545073;2442;9540;250;40.1
"023016264000";"Powiat m. Poznań";"2022";877.7;43698;15374;100;109.8;0;1.1;541316;2760;10668;283;38.6
"023216301000";"Powiat białogardzki";"2013";657.3;8359;1587;67.95;82.1;54.8;15.9;48899;149;809;33;60.4
"023216301000";"Powiat białogardzki";"2014";604.5;8496;1150;68.03;83.4;55.9;14.3;48679;145;644;24;49.8
"023216301000";"Powiat białogardzki";"2015";593.8;7889;1363;67.93;81.8;57.1;13.3;48448;382;560;23;59.5
"023216301000";"Powiat białogardzki";"2016";638.4;7500;888;68.01;84.1;58.1;11.4;48254;103;396;29;64.1
"023216301000";"Powiat białogardzki";"2017";637.4;7224;869;68.3;83;59.8;9.6;48041;148;379;23;61
"023216301000";"Powiat białogardzki";"2018";652.4;6651;856;68.5;84.7;61.8;9.3;47846;44;334;34;67
"023216301000";"Powiat białogardzki";"2019";649;6230;1798;68.51;82.7;63.3;8.6;47560;1046;1347;21;77.3
"023216301000";"Powiat białogardzki";"2020";673;5513;666;68.25;84.6;0;10.1;45695;56;296;16;68.1
"023216301000";"Powiat białogardzki";"2021";664.6;5105;799;68.26;85.8;0;9.3;45181;97;319;20;71.4
"023216301000";"Powiat białogardzki";"2022";674.4;6663;1082;68.21;85.7;0;9.1;44771;264;716;10;78.4
"023216308000";"Powiat kołobrzeski";"2013";755.8;9849;2707;62;82.5;55.9;7.2;79624;588;1143;43;56.6
"023216308000";"Powiat kołobrzeski";"2014";698.9;9748;2539;61.76;82.7;57.1;6.3;79567;410;1520;49;49.8
"023216308000";"Powiat kołobrzeski";"2015";680.9;8970;1767;61.71;81.7;59.3;5;79516;158;1012;49;54.2
"023216308000";"Powiat kołobrzeski";"2016";765.8;8201;2279;61.52;81.7;61.3;4.5;79450;801;1594;29;58.4
"023216308000";"Powiat kołobrzeski";"2017";766;7419;1321;61.57;82.8;63;2.7;79596;171;709;34;55.2
"023216308000";"Powiat kołobrzeski";"2018";766.3;6370;1556;61.33;82.5;64.9;1.5;79547;310;905;36;55.3
"023216308000";"Powiat kołobrzeski";"2019";812.2;5591;4128;61.28;83.6;66.8;0.7;79438;2368;2149;55;69.1
"023216308000";"Powiat kołobrzeski";"2020";817;5005;1312;60.48;82.8;0;3;77880;85;798;33;47.9
"023216308000";"Powiat kołobrzeski";"2021";803.1;4761;1911;60.25;83.3;0;2.6;77407;363;853;47;59.8
"023216308000";"Powiat kołobrzeski";"2022";796;5436;1626;60.15;83.3;0;1.1;77087;189;884;18;52.2
"023216309000";"Powiat koszaliński";"2013";788.1;5421;1431;21.11;82.5;50.8;13.5;65981;37;672;43;59.7
"023216309000";"Powiat koszaliński";"2014";713.1;5226;1457;21.05;82.7;51.6;11.3;65962;87;735;40;57.2
"023216309000";"Powiat koszaliński";"2015";719.7;5058;1116;20.91;82.6;52.6;9.8;65844;36;608;35;48.2
"023216309000";"Powiat koszaliński";"2016";794.6;4369;1031;20.78;82.9;54.4;7.8;66071;80;519;24;52.2
"023216309000";"Powiat koszaliński";"2017";803.9;3650;1003;25.16;81.2;55.7;6.4;66269;63;440;26;59
"023216309000";"Powiat koszaliński";"2018";823.5;2924;1165;24.94;81.1;57.2;5.9;66355;147;556;32;56.5
"023216309000";"Powiat koszaliński";"2019";844.5;2467;1041;24.65;81.1;58.8;5.6;66480;36;496;26;61.5
"023216309000";"Powiat koszaliński";"2020";855.3;2083;881;24.38;83.6;0;7.2;66408;62;447;23;55.1
"023216309000";"Powiat koszaliński";"2021";856.1;1895;960;24.17;85;0;6.5;66378;59;431;28;54.9
"023216309000";"Powiat koszaliński";"2022";824.7;2196;1490;23.97;83.5;0;6.2;66364;582;604;27;54.9
"023216313000";"Powiat sławieński";"2013";719.7;6872;1206;46.89;76.3;55.8;12.8;57855;82;581;39;52.6
"023216313000";"Powiat sławieński";"2014";689.1;5907;814;46.76;76.4;57;11.4;57489;94;370;30;57.4
"023216313000";"Powiat sławieński";"2015";667;6137;788;46.68;75.2;57.8;10.2;57188;64;372;24;55.9
"023216313000";"Powiat sławieński";"2016";766.5;5607;747;46.67;75.8;59.2;9.1;57033;95;362;20;54.8
"023216313000";"Powiat sławieński";"2017";744.2;4955;748;46.71;76.7;61.1;8;56764;69;292;25;64.5
"023216313000";"Powiat sławieński";"2018";743.9;4716;844;46.6;78;62.6;7.3;56409;109;340;17;64.6
"023216313000";"Powiat sławieński";"2019";740.4;4076;929;46.61;77.4;64.6;6.9;56134;75;384;22;67.8
"023216313000";"Powiat sławieński";"2020";804.5;3900;915;46.38;78.8;0;7.9;54356;114;407;30;67.6
"023216313000";"Powiat sławieński";"2021";782.3;3705;965;46.29;79.1;0;6.8;53786;147;408;18;65.8
"023216313000";"Powiat sławieński";"2022";759;3679;1024;46.06;78.4;0;6.8;53384;153;381;14;66
"023216361000";"Powiat m. Koszalin";"2013";696.1;22943;3864;100;90.1;58.5;8.6;109170;979;2308;102;57.3
"023216361000";"Powiat m. Koszalin";"2014";623.5;23053;3434;100;89.1;61.3;7.5;108605;681;2157;75;55.9
"023216361000";"Powiat m. Koszalin";"2015";660.7;22026;3063;100;87.8;64.2;6.3;107970;670;2022;56;54.9
"023216361000";"Powiat m. Koszalin";"2016";707.6;19952;2754;100;89;66.9;5.3;107680;611;1628;47;60.3
"023216361000";"Powiat m. Koszalin";"2017";766.9;18422;3081;100;88.3;69.8;4.2;107670;745;2013;60;63.6
"023216361000";"Powiat m. Koszalin";"2018";724.8;16325;2331;100;86.5;72.4;4;107321;254;1354;41;63.8
"023216361000";"Powiat m. Koszalin";"2019";724;15181;2140;100;89.3;75.5;3.6;107048;305;1296;51;60.7
"023216361000";"Powiat m. Koszalin";"2020";741.8;14083;1885;100;90;0;5.2;106152;281;1158;40;58.6
"023216361000";"Powiat m. Koszalin";"2021";677.9;13773;2943;100;91.6;0;4.7;104891;812;1886;43;60.7
"023216361000";"Powiat m. Koszalin";"2022";677.8;15910;2273;100;90.3;0;4.3;104239;221;1351;44;55.4
"023216402000";"Powiat choszczeński";"2013";602.3;7589;1498;47.43;81.6;53.8;13.6;49929;90;494;43;76.7
"023216402000";"Powiat choszczeński";"2014";587.6;8043;1295;47.29;82.6;55.2;11.1;49709;461;778;19;67.6
"023216402000";"Powiat choszczeński";"2015";589.6;6995;1558;47.36;81.8;56.4;10.6;49474;768;294;22;75
"023216402000";"Powiat choszczeński";"2016";625;7740;953;47.38;81.9;57.8;9.4;49220;133;309;24;75.9
"023216402000";"Powiat choszczeński";"2017";662.5;6886;1099;47.41;83.4;59.4;8;48906;332;396;32;75.7
"023216402000";"Powiat choszczeński";"2018";646;5629;2432;47.41;81.7;60.9;7.5;48602;1517;351;36;82.5
"023216402000";"Powiat choszczeński";"2019";647.3;4822;1107;47.37;80.3;62.5;7.3;48243;281;335;36;83.1
"023216402000";"Powiat choszczeński";"2020";694.9;3747;1990;47.87;83.3;0;9.2;45758;392;1205;34;90.8
"023216402000";"Powiat choszczeński";"2021";718.7;3522;1761;47.79;83;0;8.2;45248;919;521;31;80.7
"023216402000";"Powiat choszczeński";"2022";678.5;3785;885;47.64;83.1;0;7.4;44818;150;409;22;75.7
"023216403000";"Powiat drawski";"2013";661.6;17724;1370;62.76;75;55.1;13.8;58403;78;598;38;56.6
"023216403000";"Powiat drawski";"2014";594.6;16771;1690;62.77;74.9;56.8;12.7;58264;539;1021;50;65.2
"023216403000";"Powiat drawski";"2015";620.9;15808;1192;62.9;73.9;58.1;11.9;58062;259;609;51;56.4
"023216403000";"Powiat drawski";"2016";663.6;15034;1010;62.77;74.5;59.3;9.6;57979;172;551;24;58.7
"023216403000";"Powiat drawski";"2017";625.5;13942;920;62.87;75.1;61.1;9.3;57729;102;400;43;65.7
"023216403000";"Powiat drawski";"2018";631.5;12827;1222;62.91;77.6;62.8;7.1;57397;259;567;33;66.7
"023216403000";"Powiat drawski";"2019";634.3;11735;1124;62.9;76.9;64.1;6.7;57015;59;489;28;67.3
"023216403000";"Powiat drawski";"2020";681.1;10527;1141;63.72;80;0;8.4;54915;142;495;21;61.3
"023216403000";"Powiat drawski";"2021";658.6;9687;1198;63.64;79.8;0;7;54426;85;511;18;65.7
"023216403000";"Powiat drawski";"2022";641.6;10180;1211;63.53;79.4;0;6.3;53960;112;486;22;71.1
"023216410000";"Powiat myśliborski";"2013";669.7;13483;1906;58.97;85.5;54.7;9.4;67698;227;1050;36;50.9
"023216410000";"Powiat myśliborski";"2014";648.8;11559;1460;58.93;83.5;55.7;7.5;67417;125;813;39;57.2
"023216410000";"Powiat myśliborski";"2015";652.6;9889;1677;58.89;81.5;57.2;5.9;67140;207;775;33;69.5
"023216410000";"Powiat myśliborski";"2016";707.2;8183;1117;58.85;82.6;59;5.4;67016;93;577;42;62.6
"023216410000";"Powiat myśliborski";"2017";726.9;7844;1259;58.68;84.1;61.1;4.6;66648;111;511;51;71.8
"023216410000";"Powiat myśliborski";"2018";729.7;7432;1394;58.68;81.8;62.8;4.1;66264;137;466;20;80
"023216410000";"Powiat myśliborski";"2019";721.1;6222;1852;58.61;81.2;64.6;3.5;65638;456;445;39;80.2
"023216410000";"Powiat myśliborski";"2020";752.7;5236;1307;58.48;81.5;0;4.3;63931;160;503;36;74.6
"023216410000";"Powiat myśliborski";"2021";791.8;4832;1281;58.43;82.1;0;3.3;63289;88;477;33;72.4
"023216410000";"Powiat myśliborski";"2022";749.1;4845;1378;58.36;84.6;0;3.4;62668;224;639;40;69.9
"023216412000";"Powiat pyrzycki";"2013";588.1;5859;893;41.7;76.5;55;13.8;40532;106;338;25;64.3
"023216412000";"Powiat pyrzycki";"2014";579.5;5599;721;41.53;77.2;56.2;11.3;40488;144;290;13;76.6
"023216412000";"Powiat pyrzycki";"2015";575.6;4207;547;41.72;76.8;57.5;9.6;40211;109;240;12;72.1
"023216412000";"Powiat pyrzycki";"2016";590.5;4020;501;41.7;79.9;58.9;8;40055;69;202;20;75.3
"023216412000";"Powiat pyrzycki";"2017";605.2;3728;679;41.86;79.8;60.4;6.2;39873;121;248;19;79.6
"023216412000";"Powiat pyrzycki";"2018";617.2;3536;689;41.78;81.2;62;5.8;39639;167;279;24;78.4
"023216412000";"Powiat pyrzycki";"2019";628.8;3080;730;41.91;79.8;63.6;5.2;39336;49;183;23;84.1
"023216412000";"Powiat pyrzycki";"2020";694.9;2687;666;42.37;80.2;0;6.3;37520;46;184;24;78.5
"023216412000";"Powiat pyrzycki";"2021";693.9;2499;759;42.53;87.7;0;5.6;37131;89;205;20;80.6
"023216412000";"Powiat pyrzycki";"2022";677.7;2478;686;42.82;84.9;0;5.7;36785;38;217;16;75
"023216415000";"Powiat szczecinecki";"2013";635.5;17476;1500;65.24;86.5;56.2;14.5;79104;199;707;34;71.1
"023216415000";"Powiat szczecinecki";"2014";574.5;16552;1229;65.24;87.8;57.6;13.1;78858;210;567;35;62.7
"023216415000";"Powiat szczecinecki";"2015";564.6;15926;1204;65.28;86.1;58.7;11.6;78578;298;686;28;63.6
"023216415000";"Powiat szczecinecki";"2016";614.3;14228;963;65.27;86.4;60.5;10.6;78430;165;499;26;67.1
"023216415000";"Powiat szczecinecki";"2017";633.7;12871;1005;65.43;85.7;62.5;8.7;78232;158;454;21;73.9
"023216415000";"Powiat szczecinecki";"2018";631.4;11690;1086;65.58;86.6;64.3;8.1;77965;219;461;17;76.1
"023216415000";"Powiat szczecinecki";"2019";622.9;10210;1002;65.75;85.9;66;7.9;77630;156;456;16;72.5
