"id";"name";"year";"elecons";"allowances";"evictions";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes"
"011212303000";"Powiat chrzanowski";"07";789.3;20624;NA;NA;61.74;91.3;54;6.5;127859;NA;NA;NA
"011212303000";"Powiat chrzanowski";"08";850.1;16825;NA;NA;62.78;90.3;53.9;5.1;127692;NA;NA;NA
"011212303000";"Powiat chrzanowski";"09";821.8;15858;NA;NA;62.67;93.3;53.6;6.4;127645;NA;NA;NA
"011212303000";"Powiat chrzanowski";"10";843.3;16845;NA;NA;62.62;86.5;53.8;7.1;128130;NA;NA;NA
"011212303000";"Powiat chrzanowski";"11";831.1;16979;NA;NA;62.48;86.1;54.4;6.8;127848;NA;NA;NA
"011212303000";"Powiat chrzanowski";"12";825.9;17274;NA;NA;62.33;85;55.4;8.1;127644;NA;NA;NA
"011212303000";"Powiat chrzanowski";"13";822;18230;NA;4280;62.21;85.7;56.4;8.6;127301;1111;2306;123
"011212303000";"Powiat chrzanowski";"14";795.2;18939;NA;3494;62.08;86.3;57.7;7.1;126845;789;1803;94
"011212303000";"Powiat chrzanowski";"15";799.5;18959;NA;3042;61.97;85.6;59.3;6.1;126463;652;1621;92
"011212303000";"Powiat chrzanowski";"16";797.2;17950;NA;3875;61.8;86.5;60.9;5.5;126054;726;1235;80
"011212303000";"Powiat chrzanowski";"17";826.5;17017;NA;3432;61.72;85.7;62.9;4.6;125725;897;1289;84
"011212303000";"Powiat chrzanowski";"18";829.2;15649;NA;4587;61.61;87;65;4.3;125385;1169;1490;86
"011212303000";"Powiat chrzanowski";"19";832;14242;NA;3126;61.5;88.7;66.9;3.6;124536;723;1140;75
"011212303000";"Powiat chrzanowski";"20";861.5;13032;3;2264;60.88;88.9;0;4.6;121759;498;1055;64
"011212303000";"Powiat chrzanowski";"21";870.3;12874;NA;2732;60.68;88.7;0;4;120694;683;1368;63
"011212303000";"Powiat chrzanowski";"22";803.8;13387;10;3164;60.5;89.8;0;3.5;119719;1441;1904;46
"011212312000";"Powiat olkuski";"02";556.9;NA;NA;NA;NA;91.3;60.1;NA;114961;NA;NA;NA
"011212312000";"Powiat olkuski";"03";561.6;NA;NA;NA;NA;93.1;58.1;13.5;114741;NA;NA;NA
"011212312000";"Powiat olkuski";"04";698.1;23208;NA;NA;NA;95.2;56.7;11.9;114568;NA;NA;NA
"011212312000";"Powiat olkuski";"05";721.2;19904;NA;NA;50.17;95.8;55.4;10.9;114402;NA;NA;NA
"011212312000";"Powiat olkuski";"06";777.8;17428;NA;NA;50.11;98.4;54.7;9.6;114138;NA;NA;NA
"011212312000";"Powiat olkuski";"07";762.7;14455;NA;NA;49.92;98;54.2;7.8;113993;NA;NA;NA
"011212312000";"Powiat olkuski";"08";811.6;11072;NA;NA;49.8;94.1;53.8;6.7;114013;NA;NA;NA
"011212312000";"Powiat olkuski";"09";776.4;9815;NA;NA;49.7;92.6;53.7;8.6;113893;NA;NA;NA
"011212312000";"Powiat olkuski";"10";789.3;9246;NA;NA;49.52;94.2;54;8.9;114922;NA;NA;NA
"011212312000";"Powiat olkuski";"11";788.2;8265;NA;NA;49.39;92.3;54.9;9.5;114688;NA;NA;NA
"011212312000";"Powiat olkuski";"12";799.7;8244;NA;NA;49.28;92.4;56;10.3;114458;NA;NA;NA
"011212312000";"Powiat olkuski";"13";781.2;8497;NA;2625;49.1;91.5;57.5;9.9;114073;359;1167;91
"011212312000";"Powiat olkuski";"14";761.2;8231;NA;2422;48.95;91.5;58.7;9;113650;546;1305;56
"011212312000";"Powiat olkuski";"15";771.8;7905;NA;2038;48.9;89.9;60.2;8.1;113148;419;922;40
"011212312000";"Powiat olkuski";"16";766.9;7497;NA;1732;48.89;90.1;62.1;5.9;112863;223;675;54
"011212312000";"Powiat olkuski";"17";803.6;6721;NA;2033;48.79;91.4;64.2;5.6;112539;553;826;66
"011212312000";"Powiat olkuski";"18";804.5;5395;NA;1738;48.56;91.8;66.2;5.1;112035;421;720;41
"011212312000";"Powiat olkuski";"19";801.2;4678;NA;2174;48.41;90.1;68;5;111217;725;918;35
"011212312000";"Powiat olkuski";"20";827.2;4108;11;1792;47.54;89.1;0;5.6;108923;444;732;32
"011212312000";"Powiat olkuski";"21";841.5;3951;NA;1916;47.33;87.8;0;5;107867;593;734;33
"011212312000";"Powiat olkuski";"22";768.1;4057;6;1858;47.2;87.9;0;4.9;106843;610;841;32
"011212313000";"Powiat oświęcimski";"02";539.7;NA;NA;NA;NA;87;61.5;NA;153321;NA;NA;NA
"011212313000";"Powiat oświęcimski";"03";546.1;NA;NA;NA;NA;86.9;60;11.4;153136;NA;NA;NA
"011212313000";"Powiat oświęcimski";"04";606.2;34279;NA;NA;NA;86.9;58.8;10.4;153457;NA;NA;NA
"011212313000";"Powiat oświęcimski";"05";620.5;26910;NA;NA;55.41;85.7;57.9;9.6;153475;NA;NA;NA
"011212313000";"Powiat oświęcimski";"06";631.3;28491;NA;NA;55.12;88;57.3;7.9;153239;NA;NA;NA
"011212313000";"Powiat oświęcimski";"07";640.5;24351;NA;NA;54.87;88;56.7;5.7;153238;NA;NA;NA
"011212313000";"Powiat oświęcimski";"08";648.4;20158;NA;NA;54.6;87.2;56.5;4.8;153517;NA;NA;NA
"011212313000";"Powiat oświęcimski";"09";667.9;17955;NA;NA;54.36;86;56.1;5.8;153602;NA;NA;NA
"011212313000";"Powiat oświęcimski";"10";703.5;17464;NA;NA;54.44;86.3;56.4;6.6;155114;NA;NA;NA
"011212313000";"Powiat oświęcimski";"11";687.8;17300;NA;NA;54.18;86.4;56.9;6.7;155082;NA;NA;NA
"011212313000";"Powiat oświęcimski";"12";701.9;16644;NA;NA;53.95;86.3;57.4;7.2;155040;NA;NA;NA
"011212313000";"Powiat oświęcimski";"13";709.2;16365;NA;3940;53.7;87.3;58.2;7.3;155040;549;1869;105
"011212313000";"Powiat oświęcimski";"14";708.7;15794;NA;3628;53.53;88.4;59.2;5.9;154977;767;1714;75
"011212313000";"Powiat oświęcimski";"15";721.4;14263;NA;3430;53.35;88.6;60.4;4.9;154819;476;1423;72
"011212313000";"Powiat oświęcimski";"16";717.3;13104;NA;3045;53.18;88.8;62;4.1;154581;306;1014;64
"011212313000";"Powiat oświęcimski";"17";744.5;11791;NA;3817;52.95;89.4;63.6;3.3;154292;1385;1320;73
"011212313000";"Powiat oświęcimski";"18";746.8;10396;NA;3097;52.71;89.2;65.2;3.1;153737;704;1135;61
"011212313000";"Powiat oświęcimski";"19";755;9422;NA;3583;52.46;89.1;67;2.9;153486;752;1153;67
"011212313000";"Powiat oświęcimski";"20";783.9;8715;18;2806;51.97;88.9;0;3.9;151300;539;1274;62
"011212313000";"Powiat oświęcimski";"21";794.6;8429;NA;2718;51.72;90.4;0;3.3;150192;540;1050;40
"011212313000";"Powiat oświęcimski";"22";745;9366;11;3563;51.45;88;0;3;149304;696;1142;60
"011212318000";"Powiat wadowicki";"02";497.3;NA;NA;NA;NA;76;66;NA;153045;NA;NA;NA
"011212318000";"Powiat wadowicki";"03";512.9;NA;NA;NA;NA;77;64.4;10.9;153438;NA;NA;NA
"011212318000";"Powiat wadowicki";"04";613;17804;NA;NA;NA;76.7;62.9;9.5;153781;NA;NA;NA
"011212318000";"Powiat wadowicki";"05";627.9;16635;NA;NA;29.45;74.8;61.4;9.3;154201;NA;NA;NA
"011212318000";"Powiat wadowicki";"06";639.3;15179;NA;NA;29.37;74.3;60.5;7.7;154440;NA;NA;NA
"011212318000";"Powiat wadowicki";"07";647.5;12460;NA;NA;29.18;75.7;59.3;5.3;154899;NA;NA;NA
"011212318000";"Powiat wadowicki";"08";659.7;10386;NA;NA;28.96;74.9;58.2;4.8;155515;NA;NA;NA
"011212318000";"Powiat wadowicki";"09";672.6;9738;NA;NA;28.94;75.2;57.4;6.7;155923;NA;NA;NA
"011212318000";"Powiat wadowicki";"10";710.8;10158;NA;NA;28.85;74.9;57.4;6.9;158031;NA;NA;NA
"011212318000";"Powiat wadowicki";"11";683.9;9815;NA;NA;28.65;74.6;57.5;7.1;158354;NA;NA;NA
"011212318000";"Powiat wadowicki";"12";700.6;9486;NA;NA;28.48;74;57.7;7.8;158740;NA;NA;NA
"011212318000";"Powiat wadowicki";"13";707.6;9560;NA;2706;28.31;75.5;58.1;7.7;158983;544;1302;53
"011212318000";"Powiat wadowicki";"14";711;8583;NA;2356;28.17;75;58.9;6.4;159233;399;1192;60
"011212318000";"Powiat wadowicki";"15";725.1;7952;NA;2084;28.03;75.1;59.7;5.1;159538;423;1048;41
"011212318000";"Powiat wadowicki";"16";713.5;7379;NA;1740;27.8;76.5;60.5;3.6;159673;326;804;32
"011212318000";"Powiat wadowicki";"17";758.3;6694;NA;2303;27.49;77.2;61.5;3.4;159938;862;1243;32
"011212318000";"Powiat wadowicki";"18";765.4;5574;NA;2349;27.2;77.8;62.5;3.2;160130;932;632;43
"011212318000";"Powiat wadowicki";"19";772.3;4908;NA;1810;27;78.9;63.9;3;160006;467;781;36
"011212318000";"Powiat wadowicki";"20";802.2;4816;0;1785;26.25;80.7;0;4.4;158764;535;801;15
"011212318000";"Powiat wadowicki";"21";831.2;4789;NA;2006;25.92;82.3;0;3.1;158230;652;1104;45
"011212318000";"Powiat wadowicki";"22";780;6181;4;2460;25.62;80.3;0;3.1;157855;1024;833;39
"011212402000";"Powiat brzeski";"02";314.9;NA;NA;NA;NA;77.3;70.9;NA;89409;NA;NA;NA
"011212402000";"Powiat brzeski";"03";317;NA;NA;NA;NA;74.8;68.6;12.3;89739;NA;NA;NA
"011212402000";"Powiat brzeski";"04";536;4850;NA;NA;NA;72.7;66.3;10.8;89919;NA;NA;NA
"011212402000";"Powiat brzeski";"05";507.8;4299;NA;NA;21.14;70.7;64.3;10;90116;NA;NA;NA
"011212402000";"Powiat brzeski";"06";511.8;4274;NA;NA;21.1;72.5;62.7;8.2;90268;NA;NA;NA
"011212402000";"Powiat brzeski";"07";559.3;3303;NA;NA;21.06;74.3;61.1;6.9;90508;NA;NA;NA
"011212402000";"Powiat brzeski";"08";579.7;2919;NA;NA;20.98;74.3;60.2;6.1;90967;NA;NA;NA
"011212402000";"Powiat brzeski";"09";585.2;2649;NA;NA;20.96;74.3;59.2;7.5;91297;NA;NA;NA
"011212402000";"Powiat brzeski";"10";632.8;2549;NA;NA;21.3;76.6;59.3;7.1;92234;NA;NA;NA
"011212402000";"Powiat brzeski";"11";603.1;2195;NA;NA;21.24;74.7;59;7.2;92403;NA;NA;NA
"011212402000";"Powiat brzeski";"12";617;1873;NA;NA;21.11;75.4;58.6;7.6;92645;NA;NA;NA
"011212402000";"Powiat brzeski";"13";621.6;2037;NA;3130;20.96;75.5;58.5;8.3;92781;437;929;41
"011212402000";"Powiat brzeski";"14";612.9;2039;NA;2583;20.94;76.1;58.3;6.9;92908;230;655;34
"011212402000";"Powiat brzeski";"15";625.5;1851;NA;2227;20.86;76.4;58.6;6.3;92983;372;691;32
"011212402000";"Powiat brzeski";"16";628.5;1797;NA;1917;20.79;75.4;59;4.9;93001;217;523;46
"011212402000";"Powiat brzeski";"17";663.9;1552;NA;2508;20.68;76.1;59.6;4;93164;273;488;34
"011212402000";"Powiat brzeski";"18";670.2;1307;NA;3144;20.57;76.3;60.6;3.3;93206;1074;609;24
"011212402000";"Powiat brzeski";"19";673.1;1129;NA;1759;20.56;76.3;61.7;2.9;93201;262;415;25
"011212402000";"Powiat brzeski";"20";697.5;1087;1;2430;20.16;76.9;0;3.5;92297;474;640;24
"011212402000";"Powiat brzeski";"21";710.9;1120;NA;2467;20.08;77.9;0;3;91992;693;539;23
"011212402000";"Powiat brzeski";"22";648.2;1346;0;2990;19.97;76.5;0;2.8;91823;1047;1235;17
"011212404000";"Powiat dąbrowski";"02";173.5;NA;NA;NA;NA;74.8;70.9;NA;58409;NA;NA;NA
"011212404000";"Powiat dąbrowski";"03";175.4;NA;NA;NA;NA;75.8;68;15.7;58617;NA;NA;NA
"011212404000";"Powiat dąbrowski";"04";445.2;3523;NA;NA;NA;77;66.1;14.6;58607;NA;NA;NA
"011212404000";"Powiat dąbrowski";"05";450.3;3238;NA;NA;19.2;76.8;64.6;13.8;58657;NA;NA;NA
"011212404000";"Powiat dąbrowski";"06";434.9;3169;NA;NA;19.24;76.9;62.7;12.6;58605;NA;NA;NA
"011212404000";"Powiat dąbrowski";"07";476.4;2897;NA;NA;19.36;78.4;60.9;11.3;58529;NA;NA;NA
"011212404000";"Powiat dąbrowski";"08";488.6;2449;NA;NA;19.41;78;59.3;10.6;58734;NA;NA;NA
"011212404000";"Powiat dąbrowski";"09";487.5;2285;NA;NA;26.69;77.6;58;12.5;58664;NA;NA;NA
"011212404000";"Powiat dąbrowski";"10";532.4;2216;NA;NA;26.83;78.7;57.2;12.3;59509;NA;NA;NA
"011212404000";"Powiat dąbrowski";"11";497;2103;NA;NA;26.92;78.1;56.4;12.8;59499;NA;NA;NA
"011212404000";"Powiat dąbrowski";"12";512.2;2030;NA;NA;26.95;79.3;55.8;12.9;59492;NA;NA;NA
"011212404000";"Powiat dąbrowski";"13";514.2;1930;NA;1837;26.92;78.8;55.1;13.2;59513;402;419;24
"011212404000";"Powiat dąbrowski";"14";512.4;1891;NA;1302;27.02;79.4;54.9;10.7;59471;308;445;15
"011212404000";"Powiat dąbrowski";"15";518.4;1547;NA;1533;27.04;78.2;55.1;10.1;59374;374;408;16
"011212404000";"Powiat dąbrowski";"16";526.2;1305;NA;916;27.09;78.9;55.3;8.5;59342;191;275;15
"011212404000";"Powiat dąbrowski";"17";550.5;1204;NA;1283;27.12;80.7;56.1;7.4;59311;159;240;19
"011212404000";"Powiat dąbrowski";"18";558.7;1075;NA;775;27.09;78.5;56.8;6.7;59350;77;261;17
"011212404000";"Powiat dąbrowski";"19";569.2;953;NA;1103;27.07;78.9;57.6;6.3;59174;182;490;15
"011212404000";"Powiat dąbrowski";"20";589.8;824;0;792;26.89;80.1;0;7.3;58294;74;363;14
"011212404000";"Powiat dąbrowski";"21";589;905;NA;802;26.94;80.1;0;5.9;57991;151;353;6
"011212404000";"Powiat dąbrowski";"22";540.4;1023;1;1627;26.98;78.6;0;5.9;57809;107;418;7
"011212416000";"Powiat tarnowski";"02";212.9;NA;NA;NA;NA;70.2;74.2;NA;182823;NA;NA;NA
"011212416000";"Powiat tarnowski";"03";208.4;NA;NA;NA;NA;72.8;71.9;11.5;191803;NA;NA;NA
"011212416000";"Powiat tarnowski";"04";444.8;4875;NA;NA;NA;72.5;70.1;10.6;192656;NA;NA;NA
"011212416000";"Powiat tarnowski";"05";523.2;4637;NA;NA;8.24;71.9;68.1;9.9;193399;NA;NA;NA
"011212416000";"Powiat tarnowski";"06";496.3;4310;NA;NA;9.05;73;66.2;7.6;193781;NA;NA;NA
"011212416000";"Powiat tarnowski";"07";545.5;3581;NA;NA;10.87;73.7;64.3;5.9;194487;NA;NA;NA
"011212416000";"Powiat tarnowski";"08";555.5;2935;NA;NA;10.78;72.6;62.8;5.4;195037;NA;NA;NA
"011212416000";"Powiat tarnowski";"09";570.7;2416;NA;NA;10.74;74.5;61.2;7.1;195908;NA;NA;NA
"011212416000";"Powiat tarnowski";"10";608.2;2315;NA;NA;12.17;75.5;60.4;7.5;197714;NA;NA;NA
"011212416000";"Powiat tarnowski";"11";582.5;2066;NA;NA;12.17;74.7;59.4;7.6;198276;NA;NA;NA
"011212416000";"Powiat tarnowski";"12";598.6;2122;NA;NA;12.15;73.7;58.7;8.5;199062;NA;NA;NA
"011212416000";"Powiat tarnowski";"13";600.8;2149;NA;2620;12.09;72.9;58.1;8.7;199675;243;1006;63
"011212416000";"Powiat tarnowski";"14";595.3;2267;NA;2036;12.06;73.6;57.7;7.6;200085;130;854;76
"011212416000";"Powiat tarnowski";"15";605.3;2112;NA;2033;12.01;73.5;57.6;6.4;200600;444;783;49
"011212416000";"Powiat tarnowski";"16";609.6;1675;NA;2085;11.96;73.6;57.7;5.3;200886;313;676;53
"011212416000";"Powiat tarnowski";"17";635.5;1444;NA;2598;11.95;73.1;58.1;4.4;201268;178;643;58
"011212416000";"Powiat tarnowski";"18";639.3;1307;NA;2653;11.89;72.6;58.7;4;201570;1343;783;33
"011212416000";"Powiat tarnowski";"19";646.5;1159;NA;5774;11.81;72.9;59.6;3.2;201497;4496;3601;39
"011212416000";"Powiat tarnowski";"20";671.9;998;1;2860;11.69;75.1;0;4.2;198525;1494;828;42
"011212416000";"Powiat tarnowski";"21";676.7;940;NA;3180;11.63;75.3;0;3.5;198038;1612;1699;29
"011212416000";"Powiat tarnowski";"22";613.8;1220;0;5289;11.61;74.7;0;3.6;197717;3877;1601;34
"011212463000";"Powiat m. Tarnów";"02";548.3;NA;NA;NA;NA;82.3;57.5;NA;119564;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"03";511.9;NA;NA;NA;NA;84.2;56;9.4;118668;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"04";710.1;38813;NA;NA;NA;84;55.5;9;118267;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"05";539.7;40048;NA;NA;100;82.6;54.9;8.5;117560;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"06";516.7;37587;NA;NA;100;83.5;54.3;6.5;116967;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"07";575.9;33228;NA;NA;100;84.8;54;4.9;116118;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"08";588.1;28798;NA;NA;100;85.2;54.2;5.4;115518;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"09";596.2;23287;NA;NA;100;86.6;54.5;7;115158;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"10";647.9;27056;NA;NA;100;87.8;55.3;7.3;114176;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"11";611;26348;NA;NA;100;89;56.1;7.3;113593;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"12";611.2;26360;NA;NA;100;89.4;57.2;8.5;112952;NA;NA;NA
"011212463000";"Powiat m. Tarnów";"13";592.4;27123;NA;3507;100;88.9;59.3;8.4;112120;978;1622;71
"011212463000";"Powiat m. Tarnów";"14";576.5;27703;NA;3776;100;87.8;60.9;7.7;111376;1444;2359;68
"011212463000";"Powiat m. Tarnów";"15";578.2;27113;NA;3074;100;88.4;62.6;6.7;110644;1045;1368;50
"011212463000";"Powiat m. Tarnów";"16";577.4;26338;NA;8193;100;88.4;64.5;6;110110;6367;1330;71
"011212463000";"Powiat m. Tarnów";"17";606.2;25316;NA;9085;100;87.2;66.4;5.1;109650;7010;1267;141
"011212463000";"Powiat m. Tarnów";"18";600.2;23021;NA;7850;100;86.1;68.5;4.5;109062;4927;2316;63
"011212463000";"Powiat m. Tarnów";"19";600.1;20602;NA;3603;100;100.7;70.3;3.7;108470;492;2183;79
"011212463000";"Powiat m. Tarnów";"20";622.4;19071;12;2522;100;101.9;0;4.8;106596;665;1236;76
"011212463000";"Powiat m. Tarnów";"21";630.6;19499;NA;3472;100;100.6;0;3.8;105014;898;1544;39
"011212463000";"Powiat m. Tarnów";"22";588.6;20453;14;2887;100;100.2;0;3.8;103960;513;1559;39
"011216911000";"Powiat nowotarski";"02";511.7;NA;NA;NA;NA;76.9;70.6;NA;179350;NA;NA;NA
"011216911000";"Powiat nowotarski";"03";507.2;NA;NA;NA;NA;75.9;68.6;9.1;179966;NA;NA;NA
"011216911000";"Powiat nowotarski";"04";726.5;10680;NA;NA;NA;74.7;66.8;8;180739;NA;NA;NA
"011216911000";"Powiat nowotarski";"05";731.1;9101;NA;NA;29.66;75.2;65.4;7.6;181587;NA;NA;NA
"011216911000";"Powiat nowotarski";"06";742;8000;NA;NA;29.56;73.4;64;5.9;182165;NA;NA;NA
"011216911000";"Powiat nowotarski";"07";730.1;6955;NA;NA;29.39;72.7;62.8;5;183069;NA;NA;NA
"011216911000";"Powiat nowotarski";"08";753.6;6313;NA;NA;28.54;73.9;61.8;4.8;184231;NA;NA;NA
"011216911000";"Powiat nowotarski";"09";746.5;5627;NA;NA;28.38;75.2;60.8;5.7;185161;NA;NA;NA
"011216911000";"Powiat nowotarski";"10";764.6;5653;NA;NA;28.26;74.6;60.4;6.8;187925;NA;NA;NA
"011216911000";"Powiat nowotarski";"11";739.5;5834;NA;NA;28.1;74;59.9;6.7;188602;NA;NA;NA
"011216911000";"Powiat nowotarski";"12";734.6;5858;NA;NA;27.98;74.4;59.4;7.7;189268;NA;NA;NA
"011216911000";"Powiat nowotarski";"13";724.7;6148;NA;2491;27.85;74.3;59.1;8.3;189623;286;1282;79
"011216911000";"Powiat nowotarski";"14";739.3;6210;NA;2607;27.69;75.9;59.1;7.3;190128;379;1257;74
"011216911000";"Powiat nowotarski";"15";716.6;5830;NA;2213;27.51;75.2;59.2;5.9;190517;299;1099;56
"011216911000";"Powiat nowotarski";"16";722.6;5000;NA;2086;27.35;74.4;59.5;5.3;190757;297;996;56
"011216911000";"Powiat nowotarski";"17";757.2;4308;NA;2322;27.21;75.1;60;4;191266;467;1136;61
"011216911000";"Powiat nowotarski";"18";760.3;3625;NA;2151;27.12;76.8;60.6;3.4;191508;284;834;69
"011216911000";"Powiat nowotarski";"19";775.3;3105;NA;2223;27;76.1;61.5;3.1;191782;373;971;60
"011216911000";"Powiat nowotarski";"20";805.7;2803;0;2195;26.89;78.5;0;4.3;190626;374;799;62
"011216911000";"Powiat nowotarski";"21";843.5;2736;NA;2374;26.78;77.7;0;3.6;190232;450;821;62
"011216911000";"Powiat nowotarski";"22";791.3;2644;2;3849;26.68;77.1;0;2.8;190143;1855;2486;54
"011216915000";"Powiat suski";"02";460.9;NA;NA;NA;NA;78.7;72;NA;81402;NA;NA;NA
"011216915000";"Powiat suski";"03";468.5;NA;NA;NA;NA;81;70;10.3;81535;NA;NA;NA
"011216915000";"Powiat suski";"04";658.4;1651;NA;NA;NA;79.3;68;9.6;81786;NA;NA;NA
"011216915000";"Powiat suski";"05";663;1540;NA;NA;25.13;78.9;66.4;7.4;82016;NA;NA;NA
"011216915000";"Powiat suski";"06";672.6;1401;NA;NA;24.98;79.2;65.2;5.4;82081;NA;NA;NA
"011216915000";"Powiat suski";"07";678.7;1067;NA;NA;24.91;80.4;64.1;4.9;82347;NA;NA;NA
"011216915000";"Powiat suski";"08";695.9;954;NA;NA;24.96;80.4;62.8;4.3;82597;NA;NA;NA
"011216915000";"Powiat suski";"09";697.3;1034;NA;NA;24.85;79.6;61.6;5.9;82736;NA;NA;NA
"011216915000";"Powiat suski";"10";734.1;1032;NA;NA;24.97;79.2;61.4;6.3;83863;NA;NA;NA
"011216915000";"Powiat suski";"11";700.3;1068;NA;NA;24.92;80;61.3;6.4;84019;NA;NA;NA
"011216915000";"Powiat suski";"12";713;1109;NA;NA;24.81;81.1;60.9;7.4;83961;NA;NA;NA
"011216915000";"Powiat suski";"13";711.4;1069;NA;1111;24.72;79.3;60.5;7.7;84111;194;480;17
"011216915000";"Powiat suski";"14";716.6;1154;NA;993;24.6;79.3;60.6;6.1;84140;225;455;28
"011216915000";"Powiat suski";"15";716.9;988;NA;1189;24.65;80.1;60.8;5;84175;448;475;17
"011216915000";"Powiat suski";"16";712;870;NA;2191;24.55;79.4;61.1;3.4;84184;1421;456;20
"011216915000";"Powiat suski";"17";752.3;892;NA;911;24.4;81.2;61.8;3;84317;173;381;29
"011216915000";"Powiat suski";"18";767.8;735;NA;823;24.2;81.8;62.3;3;84255;154;304;23
"011216915000";"Powiat suski";"19";777;637;NA;985;24.07;81.3;63.2;3.1;84232;274;426;27
"011216915000";"Powiat suski";"20";817.7;559;0;957;23.91;81.2;0;4.2;83429;260;384;26
"011216915000";"Powiat suski";"21";853.8;631;NA;1170;23.93;82.6;0;3;83214;349;434;20
"011216915000";"Powiat suski";"22";797.7;845;0;1164;23.95;82.9;0;2.7;83127;338;577;26
"011216917000";"Powiat tatrzański";"02";1228.9;NA;NA;NA;NA;78.8;69.4;NA;65296;NA;NA;NA
"011216917000";"Powiat tatrzański";"03";1206.7;NA;NA;NA;NA;81.3;67.3;9;65382;NA;NA;NA
"011216917000";"Powiat tatrzański";"04";1227.3;5264;NA;NA;NA;82;65.6;8.6;65335;NA;NA;NA
"011216917000";"Powiat tatrzański";"05";1206.5;5199;NA;NA;42.18;80.3;64.4;8.2;65461;NA;NA;NA
"011216917000";"Powiat tatrzański";"06";1255.9;4929;NA;NA;41.81;81.5;62.8;7;65196;NA;NA;NA
"011216917000";"Powiat tatrzański";"07";1183.1;4084;NA;NA;41.56;81.8;61.8;4.9;65168;NA;NA;NA
"011216917000";"Powiat tatrzański";"08";1269.4;3340;NA;NA;41.21;80.5;60.9;4.6;65148;NA;NA;NA
"011216917000";"Powiat tatrzański";"09";1267.1;2913;NA;NA;40.95;82.7;60.1;5.8;65298;NA;NA;NA
"011216917000";"Powiat tatrzański";"10";1283.2;2599;NA;NA;41.41;81.6;59.1;6.6;67325;NA;NA;NA
"011216917000";"Powiat tatrzański";"11";1248.1;2401;NA;NA;41.22;83.5;59.2;7.5;67640;NA;NA;NA
"011216917000";"Powiat tatrzański";"12";1247.4;2401;NA;NA;41.04;84.5;59.6;8.5;67831;NA;NA;NA
"011216917000";"Powiat tatrzański";"13";1220.7;2314;NA;1976;40.86;84.5;60;9.2;67847;184;1137;76
"011216917000";"Powiat tatrzański";"14";1208.5;2145;NA;1983;40.61;84.9;60.9;8.7;67851;297;1128;38
"011216917000";"Powiat tatrzański";"15";1200.2;1920;NA;1764;40.42;84.8;61.5;8.7;67884;257;1047;39
"011216917000";"Powiat tatrzański";"16";1214.9;1753;NA;2169;40.21;86;62.3;7.9;67905;256;1338;65
"011216917000";"Powiat tatrzański";"17";1290.9;1594;NA;1504;40.08;86.5;63.7;7.3;68034;264;893;55
"011216917000";"Powiat tatrzański";"18";1303.1;1333;NA;3405;39.9;86.7;64.8;6.7;68146;2192;2628;61
"011216917000";"Powiat tatrzański";"19";1339.4;1249;NA;1641;39.68;86.1;65.8;5.7;68072;260;841;55
"011216917000";"Powiat tatrzański";"20";1379.1;1204;0;1582;38.59;84.3;0;6;67028;484;888;58
"011216917000";"Powiat tatrzański";"21";1446.2;1302;NA;1786;38.32;84.3;0;5.2;66701;841;705;45
"011216917000";"Powiat tatrzański";"22";1498;1459;0;1971;38.14;82.3;0;5.4;66566;511;993;67
"012414402000";"Powiat bielski";"02";679.5;NA;NA;NA;NA;84;62.6;NA;147453;NA;NA;NA
"012414402000";"Powiat bielski";"03";692.4;NA;NA;NA;NA;83;60.6;8.2;148249;NA;NA;NA
"012414402000";"Powiat bielski";"04";731.8;21905;NA;NA;NA;82.4;59.1;7.6;149361;NA;NA;NA
"012414402000";"Powiat bielski";"05";759;10914;NA;NA;28.96;80.6;57.6;6.9;150281;NA;NA;NA
"012414402000";"Powiat bielski";"06";758.6;9634;NA;NA;28.68;80.4;56.7;5.4;151505;NA;NA;NA
"012414402000";"Powiat bielski";"07";774.8;8137;NA;NA;28.43;82.4;55.9;3.7;152695;NA;NA;NA
"012414402000";"Powiat bielski";"08";793.2;6312;NA;NA;28.26;81;55.4;3.5;153987;NA;NA;NA
"012414402000";"Powiat bielski";"09";813.8;6044;NA;NA;28.04;80.7;55;4.7;155571;NA;NA;NA
"012414402000";"Powiat bielski";"10";860.8;5812;NA;NA;28.14;84.1;55.3;4.7;157119;NA;NA;NA
"012414402000";"Powiat bielski";"11";839.5;5412;NA;NA;27.99;84.2;55.9;5.2;158209;NA;NA;NA
"012414402000";"Powiat bielski";"12";856.9;5470;NA;NA;27.83;87.2;56.4;5.9;159241;NA;NA;NA
"012414402000";"Powiat bielski";"13";862.3;5570;NA;3126;27.71;86.2;57.2;5.7;160405;279;1527;86
